product_id,product_name,category,unit_price,currency
P01075,Fashion Item 01075,Fashion,287.50,KRW
P01076,Home Item 01076,Home,291.20,KRW
P01077,Beauty Item 01077,Beauty,294.90,KRW
P01078,Sports Item 01078,Sports,298.60,KRW
P01079,Grocery Item 01079,Grocery,302.30,KRW
P01080,Electronics Item 01080,Electronics,306.00,KRW
P01081,Fashion Item 01081,Fashion,309.70,KRW
P01082,Home Item 01082,Home,313.40,KRW
P01083,Beauty Item 01083,Beauty,317.10,KRW
P01084,Sports Item 01084,Sports,320.80,KRW
P01085,Grocery Item 01085,Grocery,324.50,KRW
P01086,Electronics Item 01086,Electronics,328.20,KRW
P01087,Fashion Item 01087,Fashion,331.90,KRW
P01088,Home Item 01088,Home,335.60,KRW
P01089,Beauty Item 01089,Beauty,339.30,KRW
P01090,Sports Item 01090,Sports,343.00,KRW
P01091,Grocery Item 01091,Grocery,346.70,KRW
P01092,Electronics Item 01092,Electronics,350.40,KRW
P01093,Fashion Item 01093,Fashion,354.10,KRW
P01094,Home Item 01094,Home,357.80,KRW
P01095,Beauty Item 01095,Beauty,361.50,KRW
P01096,Sports Item 01096,Sports,365.20,KRW
P01097,Grocery Item 01097,Grocery,368.90,KRW
P01098,Electronics Item 01098,Electronics,372.60,KRW
P01099,Fashion Item 01099,Fashion,376.30,KRW
P01100,Home Item 01100,Home,380.00,KRW
P01101,Beauty Item 01101,Beauty,383.70,KRW
P01102,Sports Item 01102,Sports,387.40,KRW
P01103,Grocery Item 01103,Grocery,391.10,KRW
P01104,Electronics Item 01104,Electronics,394.80,KRW
P01105,Fashion Item 01105,Fashion,398.50,KRW
P01106,Home Item 01106,Home,402.20,KRW
P01107,Beauty Item 01107,Beauty,405.90,KRW
P01108,Sports Item 01108,Sports,409.60,KRW
P01109,Grocery Item 01109,Grocery,413.30,KRW
P01110,Electronics Item 01110,Electronics,417.00,KRW
P01111,Fashion Item 01111,Fashion,420.70,KRW
P01112,Home Item 01112,Home,424.40,KRW
P01113,Beauty Item 01113,Beauty,428.10,KRW
P01114,Sports Item 01114,Sports,431.80,KRW
P01115,Grocery Item 01115,Grocery,435.50,KRW
P01116,Electronics Item 01116,Electronics,439.20,KRW
P01117,Fashion Item 01117,Fashion,442.90,KRW
P01118,Home Item 01118,Home,446.60,KRW
P01119,Beauty Item 01119,Beauty,450.30,KRW
P01120,Sports Item 01120,Sports,454.00,KRW
P01121,Grocery Item 01121,Grocery,457.70,KRW
P01122,Electronics Item 01122,Electronics,461.40,KRW
P01123,Fashion Item 01123,Fashion,465.10,KRW
P01124,Home Item 01124,Home,468.80,KRW
P01125,Beauty Item 01125,Beauty,472.50,KRW
P01126,Sports Item 01126,Sports,476.20,KRW
P01127,Grocery Item 01127,Grocery,479.90,KRW
P01128,Electronics Item 01128,Electronics,483.60,KRW
P01129,Fashion Item 01129,Fashion,487.30,KRW
P01130,Home Item 01130,Home,491.00,KRW
P01131,Beauty Item 01131,Beauty,494.70,KRW
P01132,Sports Item 01132,Sports,498.40,KRW
P01133,Grocery Item 01133,Grocery,502.10,KRW
P01134,Electronics Item 01134,Electronics,505.80,KRW
P01135,Fashion Item 01135,Fashion,509.50,KRW
P01136,Home Item 01136,Home,513.20,KRW
P01137,Beauty Item 01137,Beauty,516.90,KRW
P01138,Sports Item 01138,Sports,520.60,KRW
P01139,Grocery Item 01139,Grocery,524.30,KRW
P01140,Electronics Item 01140,Electronics,528.00,KRW
P01141,Fashion Item 01141,Fashion,531.70,KRW
P01142,Home Item 01142,Home,535.40,KRW
P01143,Beauty Item 01143,Beauty,539.10,KRW
P01144,Sports Item 01144,Sports,542.80,KRW
P01145,Grocery Item 01145,Grocery,546.50,KRW
P01146,Electronics Item 01146,Electronics,550.20,KRW
P01147,Fashion Item 01147,Fashion,553.90,KRW
P01148,Home Item 01148,Home,557.60,KRW
P01149,Beauty Item 01149,Beauty,561.30,KRW
P01150,Sports Item 01150,Sports,565.00,KRW
P01151,Grocery Item 01151,Grocery,568.70,KRW
P01152,Electronics Item 01152,Electronics,572.40,KRW
P01153,Fashion Item 01153,Fashion,576.10,KRW
P01154,Home Item 01154,Home,579.80,KRW
P01155,Beauty Item 01155,Beauty,583.50,KRW
P01156,Sports Item 01156,Sports,587.20,KRW
P01157,Grocery Item 01157,Grocery,590.90,KRW
P01158,Electronics Item 01158,Electronics,594.60,KRW
P01159,Fashion Item 01159,Fashion,598.30,KRW
P01160,Home Item 01160,Home,602.00,KRW
P01161,Beauty Item 01161,Beauty,605.70,KRW
P01162,Sports Item 01162,Sports,609.40,KRW
P01163,Grocery Item 01163,Grocery,613.10,KRW
P01164,Electronics Item 01164,Electronics,616.80,KRW
P01165,Fashion Item 01165,Fashion,620.50,KRW
P01166,Home Item 01166,Home,624.20,KRW
P01167,Beauty Item 01167,Beauty,627.90,KRW
P01168,Sports Item 01168,Sports,631.60,KRW
P01169,Grocery Item 01169,Grocery,635.30,KRW
P01170,Electronics Item 01170,Electronics,639.00,KRW
P01171,Fashion Item 01171,Fashion,642.70,KRW
P01172,Home Item 01172,Home,646.40,KRW
P01173,Beauty Item 01173,Beauty,650.10,KRW
P01174,Sports Item 01174,Sports,653.80,KRW
P01175,Grocery Item 01175,Grocery,657.50,KRW
P01176,Electronics Item 01176,Electronics,661.20,KRW
P01177,Fashion Item 01177,Fashion,664.90,KRW
P01178,Home Item 01178,Home,668.60,KRW
P01179,Beauty Item 01179,Beauty,672.30,KRW
P01180,Sports Item 01180,Sports,676.00,KRW
P01181,Grocery Item 01181,Grocery,679.70,KRW
P01182,Electronics Item 01182,Electronics,683.40,KRW
P01183,Fashion Item 01183,Fashion,687.10,KRW
P01184,Home Item 01184,Home,690.80,KRW
P01185,Beauty Item 01185,Beauty,694.50,KRW
P01186,Sports Item 01186,Sports,698.20,KRW
P01187,Grocery Item 01187,Grocery,701.90,KRW
P01188,Electronics Item 01188,Electronics,705.60,KRW
P01189,Fashion Item 01189,Fashion,709.30,KRW
P01190,Home Item 01190,Home,713.00,KRW
P01191,Beauty Item 01191,Beauty,716.70,KRW
P01192,Sports Item 01192,Sports,720.40,KRW
P01193,Grocery Item 01193,Grocery,724.10,KRW
P01194,Electronics Item 01194,Electronics,727.80,KRW
P01195,Fashion Item 01195,Fashion,731.50,KRW
P01196,Home Item 01196,Home,735.20,KRW
P01197,Beauty Item 01197,Beauty,738.90,KRW
P01198,Sports Item 01198,Sports,742.60,KRW
P01199,Grocery Item 01199,Grocery,746.30,KRW
P01200,Electronics Item 01200,Electronics,750.00,KRW
