ticket_id,customer_id,order_id,ticket_type,ticket_reason,created_at
T00663,C00646,O01067,Payment,PaymentFailed,2026-05-30T00:00:00+09:00
T00664,C00647,O01069,Inquiry,GeneralQuestion,2026-06-07T05:00:00+09:00
T00665,C00647,O01070,Return,SizeIssue,2026-05-31T08:00:00+09:00
T00666,C00652,O01077,Payment,PaymentFailed,2026-06-21T06:00:00+09:00
T00667,C00652,O01078,Inquiry,GeneralQuestion,2026-05-23T00:00:00+09:00
T00668,C00653,O01079,Payment,PaymentFailed,2026-06-20T07:00:00+09:00
T00669,C00654,O01081,Return,NotAsDescribed,2026-05-25T06:00:00+09:00
T00670,C00655,O01082,Complaint,LateDelivery,2026-07-05T01:00:00+09:00
T00671,C00656,O01083,Payment,PaymentFailed,2026-05-16T01:00:00+09:00
T00672,C00657,O01086,Complaint,LateDelivery,2026-06-16T05:00:00+09:00
T00673,C00659,O01089,Complaint,LateDelivery,2026-06-30T07:00:00+09:00
T00674,C00659,O01089,Shipping,LateDelivery,2026-06-24T02:00:00+09:00
T00675,C00662,O01092,Complaint,NotAsDescribed,2026-05-18T06:00:00+09:00
T00676,C00662,O01092,Shipping,NoTrackingUpdate,2026-05-14T09:00:00+09:00
T00677,C00664,O01094,Complaint,LateDelivery,2026-06-12T03:00:00+09:00
T00678,C00665,O01097,Complaint,NotAsDescribed,2026-05-15T11:00:00+09:00
T00679,C00668,O01100,Return,NotAsDescribed,2026-06-28T06:00:00+09:00
T00680,C00668,O01101,Complaint,NotAsDescribed,2026-06-08T05:00:00+09:00
T00681,C00668,O01102,Complaint,NotAsDescribed,2026-06-05T10:00:00+09:00
T00682,C00669,O01103,Complaint,NotAsDescribed,2026-05-21T09:00:00+09:00
T00683,C00669,O01103,Return,SizeIssue,2026-05-30T01:00:00+09:00
T00684,C00670,O01105,Payment,PaymentFailed,2026-06-14T03:00:00+09:00
T00685,C00671,O01106,Complaint,LateDelivery,2026-05-30T04:00:00+09:00
T00686,C00671,O01106,Inquiry,GeneralQuestion,2026-06-01T00:00:00+09:00
T00687,C00672,O01108,Complaint,LateDelivery,2026-05-31T07:00:00+09:00
T00688,C00672,O01108,Payment,PaymentFailed,2026-05-29T06:00:00+09:00
T00689,C00673,O01111,Return,SizeIssue,2026-05-24T12:00:00+09:00
T00690,C00674,O01112,Return,SizeIssue,2026-06-13T01:00:00+09:00
T00691,C00675,O01114,Inquiry,GeneralQuestion,2026-06-07T01:00:00+09:00
T00692,C00676,O01116,Shipping,LateDelivery,2026-06-21T09:00:00+09:00
T00693,C00677,O01118,Complaint,LateDelivery,2026-05-09T07:00:00+09:00
T00694,C00677,O01118,Shipping,LateDelivery,2026-05-18T07:00:00+09:00
T00695,C00677,O01119,Return,SizeIssue,2026-05-20T08:00:00+09:00
T00696,C00680,O01123,Payment,PaymentFailed,2026-05-31T05:00:00+09:00
T00697,C00681,O01124,Complaint,NotAsDescribed,2026-05-28T09:00:00+09:00
T00698,C00681,O01124,Return,NotAsDescribed,2026-05-26T06:00:00+09:00
T00699,C00682,O01125,Shipping,NoTrackingUpdate,2026-06-04T01:00:00+09:00
T00700,C00682,O01125,Payment,PaymentFailed,2026-06-01T10:00:00+09:00
T00701,C00683,O01127,Return,SizeIssue,2026-05-12T05:00:00+09:00
T00702,C00683,O01128,Return,SizeIssue,2026-06-30T10:00:00+09:00
T00703,C00683,O01129,Complaint,NotAsDescribed,2026-05-10T04:00:00+09:00
T00704,C00683,O01129,Payment,PaymentFailed,2026-05-16T04:00:00+09:00
T00705,C00683,O01129,Payment,PaymentFailed,2026-05-16T10:00:00+09:00
T00706,C00684,O01130,Return,SizeIssue,2026-05-18T08:00:00+09:00
T00707,C00684,O01131,Complaint,NotAsDescribed,2026-06-21T04:00:00+09:00
T00708,C00685,O01132,Complaint,NotAsDescribed,2026-05-24T04:00:00+09:00
T00709,C00685,O01132,Inquiry,GeneralQuestion,2026-05-26T00:00:00+09:00
T00710,C00686,O01134,Payment,PaymentFailed,2026-05-19T09:00:00+09:00
T00711,C00686,O01134,Shipping,LateDelivery,2026-05-18T07:00:00+09:00
T00712,C00687,O01138,Payment,PaymentFailed,2026-06-14T01:00:00+09:00
T00713,C00687,O01138,Inquiry,GeneralQuestion,2026-06-07T04:00:00+09:00
T00714,C00688,O01140,Inquiry,GeneralQuestion,2026-06-02T05:00:00+09:00
T00715,C00689,O01142,Return,NotAsDescribed,2026-06-10T04:00:00+09:00
T00716,C00690,O01143,Payment,PaymentFailed,2026-06-08T04:00:00+09:00
T00717,C00691,O01144,Complaint,NotAsDescribed,2026-06-06T02:00:00+09:00
T00718,C00692,O01145,Inquiry,GeneralQuestion,2026-06-05T09:00:00+09:00
T00719,C00692,O01145,Return,NotAsDescribed,2026-05-31T01:00:00+09:00
T00720,C00693,O01147,Payment,PaymentFailed,2026-06-03T08:00:00+09:00
T00721,C00694,O01149,Complaint,NotAsDescribed,2026-06-24T09:00:00+09:00
T00722,C00694,O01149,Payment,PaymentFailed,2026-06-18T03:00:00+09:00
T00723,C00695,O01151,Payment,PaymentFailed,2026-05-25T09:00:00+09:00
T00724,C00696,O01154,Complaint,LateDelivery,2026-06-14T11:00:00+09:00
T00725,C00696,O01155,Complaint,NotAsDescribed,2026-06-01T01:00:00+09:00
T00726,C00696,O01156,Payment,PaymentFailed,2026-07-03T02:00:00+09:00
T00727,C00697,O01157,Payment,PaymentFailed,2026-05-04T05:00:00+09:00
T00728,C00700,O01162,Complaint,NotAsDescribed,2026-06-29T06:00:00+09:00
T00729,C00701,O01163,Complaint,LateDelivery,2026-07-03T12:00:00+09:00
T00730,C00701,O01163,Return,SizeIssue,2026-07-05T10:00:00+09:00
T00731,C00703,O01165,Payment,PaymentFailed,2026-05-30T04:00:00+09:00
T00732,C00704,O01166,Complaint,LateDelivery,2026-05-12T06:00:00+09:00
T00733,C00704,O01166,Return,SizeIssue,2026-05-20T09:00:00+09:00
T00734,C00705,O01167,Shipping,LateDelivery,2026-05-13T09:00:00+09:00
T00735,C00705,O01168,Complaint,NotAsDescribed,2026-06-03T04:00:00+09:00
T00736,C00706,O01169,Payment,PaymentFailed,2026-05-22T07:00:00+09:00
T00737,C00708,O01172,Inquiry,GeneralQuestion,2026-05-18T06:00:00+09:00
T00738,C00710,O01175,Inquiry,GeneralQuestion,2026-05-08T03:00:00+09:00
T00739,C00711,O01176,Shipping,NoTrackingUpdate,2026-05-28T12:00:00+09:00
T00740,C00712,O01178,Inquiry,GeneralQuestion,2026-06-17T01:00:00+09:00
T00741,C00713,O01180,Return,SizeIssue,2026-06-28T05:00:00+09:00
T00742,C00713,O01180,Inquiry,GeneralQuestion,2026-07-03T12:00:00+09:00
T00743,C00713,O01182,Inquiry,GeneralQuestion,2026-05-11T04:00:00+09:00
T00744,C00713,O01182,Shipping,LateDelivery,2026-05-04T01:00:00+09:00
T00745,C00714,O01183,Inquiry,GeneralQuestion,2026-06-10T00:00:00+09:00
T00746,C00715,O01184,Inquiry,GeneralQuestion,2026-05-30T04:00:00+09:00
T00747,C00715,O01185,Shipping,NoTrackingUpdate,2026-06-09T07:00:00+09:00
T00748,C00716,O01187,Return,SizeIssue,2026-06-14T02:00:00+09:00
T00749,C00717,O01189,Shipping,LateDelivery,2026-05-20T09:00:00+09:00
T00750,C00717,O01190,Complaint,LateDelivery,2026-06-19T02:00:00+09:00
T00751,C00720,O01194,Return,NotAsDescribed,2026-05-20T01:00:00+09:00
T00752,C00721,O01196,Return,NotAsDescribed,2026-05-29T07:00:00+09:00
T00753,C00722,O01198,Complaint,LateDelivery,2026-05-26T04:00:00+09:00
T00754,C00723,O01199,Payment,PaymentFailed,2026-06-24T09:00:00+09:00
T00755,C00724,O01200,Shipping,LateDelivery,2026-06-17T04:00:00+09:00
T00756,C00725,O01201,Complaint,NotAsDescribed,2026-05-12T00:00:00+09:00
T00757,C00725,O01203,Inquiry,GeneralQuestion,2026-06-01T04:00:00+09:00
T00758,C00726,O01204,Return,SizeIssue,2026-06-12T01:00:00+09:00
T00759,C00726,O01204,Shipping,NoTrackingUpdate,2026-06-08T07:00:00+09:00
T00760,C00728,O01208,Complaint,LateDelivery,2026-06-22T08:00:00+09:00
T00761,C00732,O01212,Payment,PaymentFailed,2026-06-18T05:00:00+09:00
T00762,C00732,O01213,Complaint,NotAsDescribed,2026-06-21T08:00:00+09:00
T00763,C00733,O01214,Complaint,LateDelivery,2026-06-10T12:00:00+09:00
T00764,C00733,O01214,Return,NotAsDescribed,2026-06-04T00:00:00+09:00
T00765,C00735,O01216,Inquiry,GeneralQuestion,2026-06-23T06:00:00+09:00
T00766,C00735,O01218,Return,NotAsDescribed,2026-06-29T10:00:00+09:00
T00767,C00736,O01220,Inquiry,GeneralQuestion,2026-05-18T06:00:00+09:00
T00768,C00737,O01221,Complaint,NotAsDescribed,2026-07-01T06:00:00+09:00
T00769,C00738,O01222,Return,NotAsDescribed,2026-05-30T01:00:00+09:00
T00770,C00740,O01224,Shipping,NoTrackingUpdate,2026-06-28T06:00:00+09:00
T00771,C00740,O01226,Payment,PaymentFailed,2026-05-12T09:00:00+09:00
T00772,C00742,O01228,Shipping,LateDelivery,2026-05-12T10:00:00+09:00
T00773,C00742,O01229,Complaint,NotAsDescribed,2026-05-11T09:00:00+09:00
T00774,C00743,O01230,Complaint,NotAsDescribed,2026-06-30T06:00:00+09:00
T00775,C00743,O01230,Payment,PaymentFailed,2026-07-06T09:00:00+09:00
T00776,C00743,O01230,Shipping,NoTrackingUpdate,2026-07-07T12:00:00+09:00
T00777,C00743,O01231,Inquiry,GeneralQuestion,2026-06-14T05:00:00+09:00
T00778,C00743,O01231,Inquiry,GeneralQuestion,2026-06-09T08:00:00+09:00
T00779,C00744,O01232,Complaint,LateDelivery,2026-06-12T07:00:00+09:00
T00780,C00745,O01233,Inquiry,GeneralQuestion,2026-05-27T01:00:00+09:00
T00781,C00746,O01234,Complaint,NotAsDescribed,2026-05-13T05:00:00+09:00
T00782,C00746,O01234,Payment,PaymentFailed,2026-05-19T02:00:00+09:00
T00783,C00746,O01234,Inquiry,GeneralQuestion,2026-05-15T10:00:00+09:00
T00784,C00747,O01235,Complaint,LateDelivery,2026-06-16T01:00:00+09:00
T00785,C00747,O01237,Inquiry,GeneralQuestion,2026-06-09T08:00:00+09:00
T00786,C00748,O01238,Shipping,NoTrackingUpdate,2026-05-14T03:00:00+09:00
T00787,C00749,O01239,Return,NotAsDescribed,2026-06-05T05:00:00+09:00
T00788,C00750,O01240,Complaint,NotAsDescribed,2026-05-09T12:00:00+09:00
T00789,C00751,O01244,Return,NotAsDescribed,2026-06-03T11:00:00+09:00
T00790,C00751,O01244,Return,SizeIssue,2026-06-01T09:00:00+09:00
T00791,C00752,O01245,Payment,PaymentFailed,2026-05-14T07:00:00+09:00
T00792,C00753,O01247,Shipping,LateDelivery,2026-07-04T04:00:00+09:00
T00793,C00754,O01248,Payment,PaymentFailed,2026-05-25T03:00:00+09:00
T00794,C00755,O01250,Shipping,NoTrackingUpdate,2026-05-02T03:00:00+09:00
T00795,C00758,O01255,Complaint,LateDelivery,2026-05-14T11:00:00+09:00
T00796,C00758,O01255,Return,NotAsDescribed,2026-05-15T06:00:00+09:00
T00797,C00758,O01256,Inquiry,GeneralQuestion,2026-06-18T11:00:00+09:00
T00798,C00760,O01258,Payment,PaymentFailed,2026-05-10T08:00:00+09:00
T00799,C00760,O01259,Return,NotAsDescribed,2026-06-18T12:00:00+09:00
T00800,C00766,O01266,Return,NotAsDescribed,2026-05-03T05:00:00+09:00
T00801,C00770,O01270,Inquiry,GeneralQuestion,2026-06-11T09:00:00+09:00
T00802,C00770,O01270,Shipping,LateDelivery,2026-06-18T11:00:00+09:00
T00803,C00771,O01272,Payment,PaymentFailed,2026-05-05T09:00:00+09:00
T00804,C00772,O01273,Return,SizeIssue,2026-06-20T03:00:00+09:00
T00805,C00772,O01274,Complaint,LateDelivery,2026-05-10T01:00:00+09:00
T00806,C00772,O01275,Return,SizeIssue,2026-05-21T05:00:00+09:00
T00807,C00773,O01277,Payment,PaymentFailed,2026-06-10T12:00:00+09:00
T00808,C00773,O01277,Inquiry,GeneralQuestion,2026-06-15T00:00:00+09:00
T00809,C00774,O01278,Return,NotAsDescribed,2026-06-30T02:00:00+09:00
T00810,C00775,O01279,Inquiry,GeneralQuestion,2026-05-14T03:00:00+09:00
T00811,C00775,O01279,Return,SizeIssue,2026-05-16T12:00:00+09:00
T00812,C00777,O01282,Inquiry,GeneralQuestion,2026-07-03T08:00:00+09:00
T00813,C00777,O01282,Return,SizeIssue,2026-06-24T08:00:00+09:00
T00814,C00778,O01283,Complaint,LateDelivery,2026-05-24T08:00:00+09:00
T00815,C00780,O01285,Payment,PaymentFailed,2026-05-06T05:00:00+09:00
T00816,C00780,O01286,Complaint,LateDelivery,2026-06-17T03:00:00+09:00
T00817,C00780,O01286,Return,NotAsDescribed,2026-06-22T12:00:00+09:00
T00818,C00781,O01287,Return,NotAsDescribed,2026-07-06T06:00:00+09:00
T00819,C00784,O01290,Inquiry,GeneralQuestion,2026-05-08T11:00:00+09:00
T00820,C00784,O01291,Payment,PaymentFailed,2026-06-14T06:00:00+09:00
T00821,C00786,O01294,Payment,PaymentFailed,2026-06-06T10:00:00+09:00
T00822,C00787,O01295,Inquiry,GeneralQuestion,2026-06-06T00:00:00+09:00
T00823,C00789,O01298,Payment,PaymentFailed,2026-05-09T12:00:00+09:00
T00824,C00791,O01301,Return,NotAsDescribed,2026-06-25T00:00:00+09:00
T00825,C00791,O01301,Payment,PaymentFailed,2026-07-01T09:00:00+09:00
T00826,C00792,O01302,Inquiry,GeneralQuestion,2026-05-27T09:00:00+09:00
T00827,C00793,O01305,Complaint,NotAsDescribed,2026-06-13T03:00:00+09:00
T00828,C00793,O01305,Return,NotAsDescribed,2026-06-17T06:00:00+09:00
T00829,C00794,O01308,Shipping,NoTrackingUpdate,2026-06-05T06:00:00+09:00
T00830,C00794,O01308,Payment,PaymentFailed,2026-06-05T11:00:00+09:00
T00831,C00797,O01312,Complaint,NotAsDescribed,2026-06-14T01:00:00+09:00
T00832,C00797,O01312,Inquiry,GeneralQuestion,2026-06-21T08:00:00+09:00
T00833,C00798,O01313,Complaint,LateDelivery,2026-05-14T09:00:00+09:00
T00834,C00798,O01313,Payment,PaymentFailed,2026-05-20T03:00:00+09:00
T00835,C00798,O01314,Complaint,LateDelivery,2026-05-18T11:00:00+09:00
T00836,C00798,O01314,Shipping,LateDelivery,2026-05-14T12:00:00+09:00
T00837,C00799,O01316,Complaint,NotAsDescribed,2026-06-11T02:00:00+09:00
T00838,C00799,O01316,Return,SizeIssue,2026-06-05T02:00:00+09:00
T00839,C00799,O01317,Complaint,LateDelivery,2026-07-02T02:00:00+09:00
T00840,C00800,O01319,Return,NotAsDescribed,2026-06-21T09:00:00+09:00
T00841,C00801,O01320,Return,NotAsDescribed,2026-07-02T06:00:00+09:00
T00842,C00802,O01321,Payment,PaymentFailed,2026-06-23T12:00:00+09:00
T00843,C00802,O01322,Return,SizeIssue,2026-05-27T01:00:00+09:00
T00844,C00803,O01324,Payment,PaymentFailed,2026-06-01T01:00:00+09:00
T00845,C00804,O01327,Payment,PaymentFailed,2026-06-23T03:00:00+09:00
T00846,C00807,O01331,Payment,PaymentFailed,2026-06-12T12:00:00+09:00
T00847,C00807,O01331,Shipping,LateDelivery,2026-06-16T06:00:00+09:00
T00848,C00807,O01332,Inquiry,GeneralQuestion,2026-06-22T03:00:00+09:00
T00849,C00807,O01333,Payment,PaymentFailed,2026-06-08T10:00:00+09:00
T00850,C00808,O01334,Inquiry,GeneralQuestion,2026-06-09T06:00:00+09:00
T00851,C00808,O01335,Shipping,LateDelivery,2026-06-29T09:00:00+09:00
T00852,C00808,O01335,Payment,PaymentFailed,2026-06-24T06:00:00+09:00
T00853,C00812,O01339,Payment,PaymentFailed,2026-05-26T10:00:00+09:00
T00854,C00814,O01342,Return,SizeIssue,2026-05-18T07:00:00+09:00
T00855,C00819,O01349,Complaint,LateDelivery,2026-05-19T11:00:00+09:00
T00856,C00819,O01349,Inquiry,GeneralQuestion,2026-05-19T08:00:00+09:00
T00857,C00820,O01352,Complaint,NotAsDescribed,2026-06-10T05:00:00+09:00
T00858,C00820,O01352,Shipping,LateDelivery,2026-06-03T08:00:00+09:00
T00859,C00821,O01353,Complaint,LateDelivery,2026-05-30T03:00:00+09:00
T00860,C00821,O01354,Complaint,NotAsDescribed,2026-06-27T04:00:00+09:00
T00861,C00821,O01354,Shipping,NoTrackingUpdate,2026-06-26T11:00:00+09:00
T00862,C00822,O01355,Payment,PaymentFailed,2026-05-16T07:00:00+09:00
T00863,C00824,O01360,Complaint,NotAsDescribed,2026-05-21T04:00:00+09:00
T00864,C00825,O01361,Complaint,NotAsDescribed,2026-06-03T09:00:00+09:00
T00865,C00825,O01361,Inquiry,GeneralQuestion,2026-06-01T04:00:00+09:00
T00866,C00826,O01362,Shipping,LateDelivery,2026-06-24T12:00:00+09:00
T00867,C00827,O01363,Shipping,NoTrackingUpdate,2026-06-20T01:00:00+09:00
T00868,C00828,O01365,Shipping,LateDelivery,2026-07-02T00:00:00+09:00
T00869,C00830,O01367,Shipping,NoTrackingUpdate,2026-07-08T10:00:00+09:00
T00870,C00831,O01368,Return,SizeIssue,2026-06-24T12:00:00+09:00
T00871,C00831,O01370,Inquiry,GeneralQuestion,2026-05-12T01:00:00+09:00
T00872,C00832,O01371,Return,SizeIssue,2026-06-07T04:00:00+09:00
T00873,C00832,O01372,Payment,PaymentFailed,2026-06-11T07:00:00+09:00
T00874,C00833,O01374,Complaint,LateDelivery,2026-05-25T06:00:00+09:00
T00875,C00835,O01377,Complaint,LateDelivery,2026-05-24T10:00:00+09:00
T00876,C00835,O01377,Shipping,NoTrackingUpdate,2026-05-25T03:00:00+09:00
T00877,C00835,O01377,Return,SizeIssue,2026-05-16T01:00:00+09:00
T00878,C00837,O01381,Return,NotAsDescribed,2026-06-17T07:00:00+09:00
T00879,C00838,O01382,Payment,PaymentFailed,2026-05-04T08:00:00+09:00
T00880,C00839,O01383,Inquiry,GeneralQuestion,2026-06-16T08:00:00+09:00
T00881,C00841,O01386,Inquiry,GeneralQuestion,2026-05-29T11:00:00+09:00
T00882,C00842,O01387,Payment,PaymentFailed,2026-06-26T02:00:00+09:00
T00883,C00842,O01388,Complaint,LateDelivery,2026-06-10T06:00:00+09:00
T00884,C00842,O01388,Inquiry,GeneralQuestion,2026-06-03T08:00:00+09:00
T00885,C00847,O01395,Return,SizeIssue,2026-05-19T03:00:00+09:00
T00886,C00850,O01398,Complaint,LateDelivery,2026-06-24T02:00:00+09:00
T00887,C00851,O01399,Return,NotAsDescribed,2026-05-29T12:00:00+09:00
T00888,C00851,O01399,Payment,PaymentFailed,2026-06-01T08:00:00+09:00
T00889,C00852,O01401,Shipping,NoTrackingUpdate,2026-05-15T06:00:00+09:00
T00890,C00854,O01404,Shipping,NoTrackingUpdate,2026-06-21T00:00:00+09:00
T00891,C00856,O01406,Return,SizeIssue,2026-06-07T09:00:00+09:00
T00892,C00858,O01409,Complaint,NotAsDescribed,2026-06-15T07:00:00+09:00
T00893,C00858,O01409,Inquiry,GeneralQuestion,2026-06-10T02:00:00+09:00
T00894,C00860,O01412,Complaint,NotAsDescribed,2026-06-20T09:00:00+09:00
T00895,C00860,O01412,Inquiry,GeneralQuestion,2026-06-25T08:00:00+09:00
T00896,C00860,O01413,Payment,PaymentFailed,2026-06-12T02:00:00+09:00
T00897,C00864,O01420,Shipping,LateDelivery,2026-05-15T09:00:00+09:00
T00898,C00864,O01421,Return,NotAsDescribed,2026-06-05T04:00:00+09:00
T00899,C00865,O01423,Inquiry,GeneralQuestion,2026-06-05T07:00:00+09:00
T00900,C00866,O01424,Complaint,NotAsDescribed,2026-06-06T11:00:00+09:00
T00901,C00866,O01424,Shipping,LateDelivery,2026-06-11T07:00:00+09:00
T00902,C00867,O01425,Payment,PaymentFailed,2026-05-10T08:00:00+09:00
T00903,C00868,O01428,Complaint,LateDelivery,2026-06-11T09:00:00+09:00
T00904,C00868,O01428,Payment,PaymentFailed,2026-06-13T10:00:00+09:00
T00905,C00868,O01430,Inquiry,GeneralQuestion,2026-06-16T01:00:00+09:00
T00906,C00869,O01431,Shipping,LateDelivery,2026-05-16T06:00:00+09:00
T00907,C00869,O01431,Shipping,NoTrackingUpdate,2026-05-21T04:00:00+09:00
T00908,C00870,O01432,Complaint,NotAsDescribed,2026-05-24T00:00:00+09:00
T00909,C00871,O01433,Return,SizeIssue,2026-06-03T01:00:00+09:00
T00910,C00871,O01434,Shipping,NoTrackingUpdate,2026-06-16T12:00:00+09:00
T00911,C00871,O01435,Shipping,LateDelivery,2026-06-18T11:00:00+09:00
T00912,C00872,O01436,Complaint,LateDelivery,2026-05-17T08:00:00+09:00
T00913,C00872,O01436,Inquiry,GeneralQuestion,2026-05-19T00:00:00+09:00
T00914,C00872,O01436,Inquiry,GeneralQuestion,2026-05-21T12:00:00+09:00
T00915,C00873,O01437,Inquiry,GeneralQuestion,2026-06-09T03:00:00+09:00
T00916,C00873,O01438,Complaint,NotAsDescribed,2026-06-27T12:00:00+09:00
T00917,C00876,O01442,Payment,PaymentFailed,2026-07-02T11:00:00+09:00
T00918,C00879,O01447,Complaint,NotAsDescribed,2026-05-12T10:00:00+09:00
T00919,C00879,O01447,Return,NotAsDescribed,2026-05-05T09:00:00+09:00
T00920,C00883,O01451,Return,NotAsDescribed,2026-06-11T04:00:00+09:00
T00921,C00884,O01452,Return,SizeIssue,2026-05-20T03:00:00+09:00
T00922,C00884,O01452,Inquiry,GeneralQuestion,2026-05-17T01:00:00+09:00
T00923,C00884,O01453,Complaint,NotAsDescribed,2026-06-12T00:00:00+09:00
T00924,C00884,O01453,Payment,PaymentFailed,2026-06-14T02:00:00+09:00
T00925,C00884,O01454,Inquiry,GeneralQuestion,2026-05-12T00:00:00+09:00
T00926,C00885,O01455,Complaint,NotAsDescribed,2026-06-28T02:00:00+09:00
T00927,C00885,O01455,Return,SizeIssue,2026-07-01T08:00:00+09:00
T00928,C00885,O01457,Shipping,LateDelivery,2026-06-03T01:00:00+09:00
T00929,C00886,O01458,Inquiry,GeneralQuestion,2026-06-13T01:00:00+09:00
T00930,C00886,O01458,Payment,PaymentFailed,2026-06-05T08:00:00+09:00
T00931,C00887,O01459,Return,NotAsDescribed,2026-05-23T09:00:00+09:00
T00932,C00887,O01461,Complaint,LateDelivery,2026-05-22T11:00:00+09:00
T00933,C00891,O01466,Payment,PaymentFailed,2026-05-26T02:00:00+09:00
T00934,C00891,O01466,Shipping,NoTrackingUpdate,2026-06-01T12:00:00+09:00
T00935,C00891,O01467,Return,SizeIssue,2026-06-17T06:00:00+09:00
T00936,C00891,O01468,Complaint,NotAsDescribed,2026-06-04T01:00:00+09:00
T00937,C00893,O01470,Payment,PaymentFailed,2026-05-28T04:00:00+09:00
T00938,C00895,O01472,Return,NotAsDescribed,2026-06-04T08:00:00+09:00
T00939,C00897,O01474,Inquiry,GeneralQuestion,2026-06-17T00:00:00+09:00
T00940,C00900,O01477,Complaint,LateDelivery,2026-05-18T12:00:00+09:00
T00941,C00900,O01478,Complaint,LateDelivery,2026-05-22T12:00:00+09:00
T00942,C00900,O01478,Inquiry,GeneralQuestion,2026-05-27T10:00:00+09:00
T00943,C00901,O01479,Shipping,NoTrackingUpdate,2026-06-30T10:00:00+09:00
T00944,C00902,O01481,Inquiry,GeneralQuestion,2026-06-12T01:00:00+09:00
T00945,C00903,O01482,Complaint,LateDelivery,2026-06-21T12:00:00+09:00
T00946,C00904,O01483,Return,SizeIssue,2026-06-26T06:00:00+09:00
T00947,C00906,O01487,Inquiry,GeneralQuestion,2026-07-04T05:00:00+09:00
T00948,C00906,O01488,Complaint,NotAsDescribed,2026-06-04T07:00:00+09:00
T00949,C00906,O01488,Shipping,NoTrackingUpdate,2026-06-11T12:00:00+09:00
T00950,C00906,O01488,Shipping,LateDelivery,2026-06-02T07:00:00+09:00
T00951,C00906,O01489,Return,SizeIssue,2026-07-06T11:00:00+09:00
T00952,C00910,O01494,Inquiry,GeneralQuestion,2026-06-05T00:00:00+09:00
T00953,C00911,O01497,Complaint,LateDelivery,2026-05-31T06:00:00+09:00
T00954,C00911,O01498,Complaint,LateDelivery,2026-05-20T01:00:00+09:00
T00955,C00911,O01498,Return,NotAsDescribed,2026-05-21T09:00:00+09:00
T00956,C00913,O01501,Complaint,NotAsDescribed,2026-06-25T09:00:00+09:00
T00957,C00913,O01501,Inquiry,GeneralQuestion,2026-06-24T10:00:00+09:00
T00958,C00914,O01502,Complaint,NotAsDescribed,2026-06-13T08:00:00+09:00
T00959,C00914,O01502,Return,SizeIssue,2026-06-07T09:00:00+09:00
T00960,C00919,O01508,Complaint,LateDelivery,2026-07-02T01:00:00+09:00
T00961,C00919,O01508,Shipping,LateDelivery,2026-06-30T07:00:00+09:00
T00962,C00920,O01511,Return,NotAsDescribed,2026-06-20T05:00:00+09:00
T00963,C00920,O01511,Return,NotAsDescribed,2026-06-24T07:00:00+09:00
T00964,C00920,O01513,Complaint,LateDelivery,2026-05-25T02:00:00+09:00
T00965,C00920,O01513,Shipping,LateDelivery,2026-05-26T05:00:00+09:00
T00966,C00924,O01517,Payment,PaymentFailed,2026-05-10T01:00:00+09:00
T00967,C00924,O01518,Shipping,LateDelivery,2026-05-31T05:00:00+09:00
T00968,C00924,O01519,Return,NotAsDescribed,2026-05-27T08:00:00+09:00
T00969,C00925,O01521,Payment,PaymentFailed,2026-05-10T12:00:00+09:00
T00970,C00926,O01522,Complaint,LateDelivery,2026-06-24T06:00:00+09:00
T00971,C00927,O01523,Inquiry,GeneralQuestion,2026-06-16T10:00:00+09:00
T00972,C00927,O01525,Inquiry,GeneralQuestion,2026-05-30T08:00:00+09:00
T00973,C00928,O01526,Complaint,NotAsDescribed,2026-06-06T07:00:00+09:00
T00974,C00928,O01526,Shipping,NoTrackingUpdate,2026-06-11T12:00:00+09:00
T00975,C00929,O01528,Payment,PaymentFailed,2026-05-31T07:00:00+09:00
T00976,C00929,O01529,Complaint,NotAsDescribed,2026-05-18T10:00:00+09:00
T00977,C00930,O01532,Inquiry,GeneralQuestion,2026-05-24T05:00:00+09:00
T00978,C00931,O01533,Complaint,LateDelivery,2026-05-23T06:00:00+09:00
T00979,C00932,O01535,Inquiry,GeneralQuestion,2026-06-26T11:00:00+09:00
T00980,C00932,O01535,Payment,PaymentFailed,2026-06-22T05:00:00+09:00
T00981,C00933,O01536,Return,NotAsDescribed,2026-06-10T11:00:00+09:00
T00982,C00935,O01540,Complaint,LateDelivery,2026-06-03T01:00:00+09:00
T00983,C00937,O01543,Payment,PaymentFailed,2026-06-01T03:00:00+09:00
T00984,C00941,O01550,Shipping,NoTrackingUpdate,2026-06-24T10:00:00+09:00
T00985,C00942,O01551,Complaint,LateDelivery,2026-05-23T02:00:00+09:00
T00986,C00942,O01551,Return,NotAsDescribed,2026-06-01T11:00:00+09:00
T00987,C00943,O01552,Shipping,NoTrackingUpdate,2026-05-15T07:00:00+09:00
T00988,C00944,O01555,Payment,PaymentFailed,2026-06-28T08:00:00+09:00
T00989,C00945,O01556,Complaint,LateDelivery,2026-06-30T02:00:00+09:00
T00990,C00946,O01560,Complaint,LateDelivery,2026-05-07T04:00:00+09:00
T00991,C00946,O01560,Shipping,LateDelivery,2026-05-10T10:00:00+09:00
T00992,C00947,O01561,Shipping,NoTrackingUpdate,2026-06-05T09:00:00+09:00
T00993,C00948,O01563,Complaint,LateDelivery,2026-05-27T10:00:00+09:00
T00994,C00950,O01565,Shipping,LateDelivery,2026-05-15T05:00:00+09:00
T00995,C00950,O01566,Payment,PaymentFailed,2026-05-26T11:00:00+09:00
